rho_c_0,q,A_vec,m,target
1.6028068495805,1.0688386049644794,2.015741636198764,4.276835662672013,-0.8074313820292619
1.4505454326761782,2.592925032018747,4.2470497186032325,1.9210877977488647,-8.314984193806549
2.40815246515663,3.0019035454908973,4.399103841192819,2.211982660159076,-14.376832362155112
2.705535002174756,4.536264555603874,1.4616510802909115,1.4296150921038715,-12.54804649502608
4.910611298792649,4.4346179372771,1.0784371836745246,4.298824169762798,-5.463072193309689
3.186546157216364,3.5088833178977583,3.325434464702279,2.621831903790914,-14.18184354669098
4.9440872741929045,3.0410141476286783,3.138315304749318,3.7472844116838138,-12.591703460245132
3.4334703317759216,3.690576341159157,2.270249678663432,2.7256160719891485,-10.554470097638378
1.6207876262870884,4.878254198412097,1.2645145389567976,2.2783028007864345,-4.388366817362569
2.3948779404704466,1.7486975647024674,4.610118390671408,1.382412849098638,-13.966011830359006
3.214628170400041,1.4661237567674763,3.4031110993582767,2.9261900998119064,-5.481191405354892
1.5216974884286951,2.284186963260361,1.5513079555410532,3.4162440058650243,-1.5783710598173717
2.2004463352266788,1.2506272350281928,2.129396081793993,3.5704360496777614,-1.6412466601076725
3.3348006325333506,2.7138809453552675,4.645741966675301,1.2697627395688316,-33.11259160389043
2.489733775145146,4.843010487851611,3.0939080364546983,1.8484987163822235,-20.18164523646512
3.0494985100219303,4.37744033027001,3.7417628904131903,4.0635737732891855,-12.29183650832619
1.6290783786169287,3.8697395724730734,3.755859802493801,1.86109194648548,-12.722289129900956
2.5315368480476628,2.749057348093252,2.636267217613532,1.368540177743338,-13.406022072501342
4.412682258985022,3.038398023765587,2.7319823558984218,2.14546457705184,-17.072765031677474
1.0723891378590078,2.1740957308814326,1.4167478525004091,4.5326620402703,-0.7287361163670997
3.4548577972369694,2.7933570962344265,3.059755861866892,4.968631255301139,-5.9430124950982615
3.130407278131424,1.2885944739595383,1.8328763198766336,2.0693175005558344,-3.5729187385928456
2.841923970463982,4.008142696373323,4.997110736614905,4.719811829355712,-12.060072511276116
1.8685247274150376,2.043582935214093,3.4335679097034784,1.937106080022077,-6.768358502868434
4.117701039390382,2.4771851111974303,4.960325297774498,3.4959617918914523,-14.47293974498389
1.9596715399725733,4.90723659212671,1.4790464815106683,4.916602466176569,-2.8929239073551303
2.0940377914550665,3.6983297636707664,3.5078426419587627,4.423446381753745,-6.141429681724134
1.6455549493117068,4.893361165964898,1.618622324495976,4.317643278186496,-3.018689387123424
2.40946674175172,2.115589574126458,1.0024717198864024,1.0194041002669842,-5.0127738030993445
3.719372601833935,3.978270909713928,2.1467945071191723,4.776626120211935,-6.650177970086408
4.727996952005667,3.5558239377387704,2.067584423578578,2.98554285878518,-11.642798434286986
2.652595592162831,2.3883633869051795,4.893430570341139,2.6562031642896624,-11.671417097977557
3.556893549192833,4.434197253061255,4.922364401229395,1.456265997740979,-53.31125769462235
4.489638770422797,3.9891889473162063,1.4747902509736814,1.4492707068981203,-18.225386652876853
1.0250958015868648,4.492166392316904,2.1310511937274,3.9167794899588286,-2.5054460185565084
4.213842763666873,4.027230129764303,3.6031646309389775,4.713868422889052,-12.971536540211336
1.5032941175113193,2.0585931491847,1.5536588860257037,1.397043707039987,-3.441598161887596
1.5257574728757004,4.765214664947973,4.85192727411755,1.683541867614076,-20.953584930742192
3.1458196661044013,2.238369377156824,2.5863289011495216,2.8444737122543726,-6.4024678620621565
3.0171497022102955,4.241079905232016,1.4547380951507307,2.7549237311889705,-6.7569164030846975
2.364191867792584,2.2778515745746746,2.4870031226841647,4.343268640777134,-3.08366917399656
3.4401429561260866,2.5844911711760448,4.423037733618498,1.942395386973508,-20.245781689527767
1.1970258899467012,2.126479081075668,3.003185092216033,1.0534556139243576,-7.256555413450765
2.530164100333071,4.3841736720105935,3.407566229430784,4.256540548982587,-8.880224998574848
3.1311576529723326,4.407179004563735,1.4903206223537189,1.17719576080747,-17.47015051837326
1.5797314615836089,4.907130800047455,2.3574743964458467,3.778812719055841,-4.836180683933335
2.197063240755256,4.361405666070944,3.079186406895268,1.0796440988195233,-27.329041929846163
3.164022443774533,3.2858258599126726,3.894554110841182,4.116030971156187,-9.837012133193245
4.845726281832997,2.55590391339678,3.888797757158248,3.797728862278598,-12.682206023442117
4.446660795385029,3.083431822161845,3.00487129410836,1.6723822624167068,-24.63534642533996
2.948844980684816,1.9151883934580287,3.685223844200692,1.5151813506494562,-13.73607646839068
4.1565253829274695,2.339603396278193,2.2837268631824434,2.700645389552196,-8.223359525645344
3.3328355058493178,3.7143946002264783,3.750440325611255,3.641502509852728,-12.749805648709748
3.749718534511088,1.097958302693752,2.3667347429579224,2.10675732045654,-4.62508364195381
4.768409398530577,4.877495196444075,3.351063854515129,2.3957337755886114,-32.532282382655985
2.362768263376557,4.3849859999881,1.2203866414037972,1.1859534716593627,-10.661520205000857
4.468418594033318,4.092503442906104,1.5792726411334286,3.0256574118954385,-9.545095178488047
1.6860799971422735,3.8942890185550256,3.767367522189493,2.501096331966413,-9.890401596153298
3.1170067388892853,2.7861380481694966,4.103146032757596,2.8011430074272385,-12.721023789528886
3.668281569558928,2.246358255316085,1.8391429375534707,1.5613620893657043,-9.706296132505734
2.420706720269619,2.769927094724176,4.4322146796565525,3.87773581841422,-7.663957432497965
4.665981182680074,2.0076788530193337,2.1165505879302744,1.3570341035644908,-14.61083776891542
2.9417155478581973,4.476407084508766,3.4115223156586265,4.12593570382414,-10.888198025099014
2.8620902579577296,2.6134084779500943,4.007110331449113,4.539097404985986,-6.603169097294844
4.196821424045645,1.766900217330272,4.858698759746366,1.0326262354782,-34.89067192586789
4.918818908808126,1.5911496459153085,2.0230411446905907,1.473516951417205,-10.74537161394649
3.446090304985276,2.41232020755416,4.9886772052481065,2.579941813239642,-16.07448623978166
1.4920882167947769,1.833879843373092,4.229895962466063,3.778627581713613,-3.0630985743331887
2.1769288075937965,3.9693001417721314,1.5052895451617103,4.953189786582323,-2.625991056788679
3.662207138436049,3.3000692609354143,4.870995593653549,2.3052823703628307,-25.53639381795801
1.9100087001149264,4.999962724269791,3.0683532278821914,4.238953628903324,-6.912717361226449
2.6695636503537568,4.762450199615552,2.1571951062039845,2.3250530649284102,-11.795796855537755
4.723627090581223,3.6421639353359447,3.1427079417271115,1.926999004141292,-28.058059196201125
1.283387306005412,2.1191778485318795,1.1911961371588569,1.9839332756295271,-1.6329818575734794
4.2605831868231645,3.8765336354797433,4.765565664969157,3.5276136580846145,-22.31238774229173
1.1790822309005748,3.1786737359622763,1.7194902763391453,1.4396509437370004,-4.4764379198507225
1.7005307921280854,3.850245889390732,1.0707040061818338,3.651983236268813,-1.9196127174161723
2.9197069405521465,1.3186229971268335,4.132692404547811,1.3245737753397442,-12.012041876428324
2.5481812048277024,2.590107626058729,3.556475479159525,2.880440866410966,-8.149087358674903
1.3559952530852786,2.541049318797254,2.850326122539811,3.552889940022168,-2.764292925056329
3.1249357669457383,3.6308421368388553,4.0631610304534265,3.1336808959587543,-14.711526089932928
2.6446127648655207,3.441611118483139,3.2979969758741765,2.76310812931309,-10.863662335546096
4.192246304076814,2.771424516035679,1.7587090693904828,4.819786716310848,-4.2395135505844905
2.890259370208748,3.7501183826539046,3.126214723757061,2.1649471408543928,-15.651404027530674
4.248431690556739,2.453218488670996,4.129649129673559,2.0456011846279187,-21.040548457569265
4.227491179611778,3.993403168480044,3.910385343566797,1.7153035321263266,-38.4861477565509
3.160924709658915,2.7432180999361755,1.3437334227837745,2.4632805309905725,-4.730137161230664
2.2777513134289085,4.37595673950697,3.2952620304137845,2.6826799237481413,-12.243354395642427
1.3178937508910342,1.9284295727871008,2.2830909400122583,1.9137590708059689,-3.031936700136047
1.8894892676822583,1.0734750357833858,1.7173699703113652,1.8494972410799893,-1.88341730058254
4.531671088029874,3.3009286460812897,2.786655975630364,1.82295685281462,-22.86659419177745
1.7880969327604204,1.0359365066718498,3.0846149881007747,3.59207174715932,-1.59067024812282
1.0326250757990452,1.0328919039168647,1.523377962830596,3.9017505740743257,-0.4164335452186588
3.9212886785596326,2.5968714450901933,4.992359282365388,1.5618451506946929,-32.549710133009555
4.129381290358569,1.534018587055164,2.739528420317672,3.859556341283787,-4.496287083080975
4.1816159351365485,4.769984298570812,3.535287655137872,1.5461820417421066,-45.60634029767861
1.463658119012372,3.7318881159724246,4.472688707904688,4.312456550704524,-5.665160280720771
1.7864611971150817,3.3399726729196955,1.3903076829614718,2.2088254933193485,-3.755657829181658
2.446406332524106,1.3033886315203436,3.729451390496121,2.6437797979794926,-4.498028389464599
1.347941192601374,3.070289306541902,4.289740172375652,2.694160045016943,-6.589581628860924
2.552280222480872,4.7167029666973255,2.972035023414525,4.668234102579904,-7.664223814397361
1.7281666792253505,2.751981904578275,2.446469615553557,2.396835276087768,-4.8543696018799904
2.582357762049144,3.865658717885998,1.9247265950206804,1.5182469223110555,-12.655128428147725
4.400729591200193,1.591869472005813,2.0889111636174613,1.5065299232313571,-9.713468729524536
4.602762292878809,4.029629169198948,4.313681417147013,1.1226406102481734,-71.26740531751754
3.146588060492714,4.0185940066741415,1.5128832135107697,1.820295201940127,-10.509392263322924
2.0756802571752924,4.900085034838468,4.582461462550986,1.153070410543875,-40.42100105812877
3.9099195148444776,4.253320975215975,4.433684472687847,1.9844899669828,-37.15453674390108
1.907382839465417,4.467866264791561,1.1314816053939616,3.019558156168856,-3.193317754091475
4.068293077975946,2.901882783644132,2.510664466829808,3.5840127843004703,-8.27010881021591
4.440069457544068,2.1055377501137635,1.2026254554200522,3.181370208875303,-3.534019800584898
4.576629005856395,3.4123186415280875,4.345575004552028,1.5648156308180592,-43.368995383567245
3.5120898955727173,3.049349930370884,2.3061540181773097,3.5133542073058868,-7.0297399696872205
2.7359840977504617,3.4426867560926566,3.0367050938825155,1.7442939629031442,-16.39811840327202
4.195920206971418,4.516511846388925,3.566605880852927,3.1226251038081982,-21.645401647118167
2.4880986780880283,3.417201227449062,4.099873468347046,2.5786952944975563,-13.517879787041686
2.046018283212522,1.4043424646959752,2.112836902578495,4.675514239555249,-1.2984317547313782
3.7801608720592,2.085424018839216,1.960322172678888,1.88712703543832,-8.189001852032177
1.6271829073941717,4.835005017325548,3.2252363664461483,2.7161466724395544,-9.342038065210136
1.7438990010900568,4.960849008552106,1.8623616537669208,4.941789893351236,-3.2602963796520408
1.3723352511411502,2.5808095192315896,1.3234671938188582,3.3959688287277907,-1.3802751092210244
1.6411574540226177,1.3141170596114158,2.4428301012268463,2.5152243399414544,-2.094598743496792
1.2450851081582854,4.980186726641628,3.084097322042181,4.743418038976978,-4.031636223572759
2.775828068380659,4.378393045542426,3.2543200900404448,3.3092736436114665,-11.951843425625828
2.822578268267541,1.9431992255107224,2.840063928419774,3.656372506516892,-4.260308056310056
4.319542278559984,3.3240510898680737,2.551303011586807,4.010353533792365,-9.1345004458332
3.4321668088906927,3.2812665552884512,2.330388093683533,2.350571414876641,-11.16515358191384
2.7162783893647204,1.1801218550954782,2.849209717375698,3.022460946167338,-3.0217939725858987
3.148562192756048,1.0494901985502163,3.4371872222875326,4.8359304468431015,-2.348625683752871
1.9968235002449848,4.290481387975518,1.4423113907049676,3.395786566900265,-3.6388516367023054
3.0541014381728075,3.899789873305148,1.9662881324309005,3.3293490422030785,-7.0341640820328095
4.510211679960168,3.31122656862142,3.716753374714629,2.45545677251038,-22.605664351225144
2.7229288007914394,1.270353738920953,2.135383558358144,2.650303187216008,-2.7870277397830434
3.1927781712818866,4.982505442243316,4.990876898543772,4.301163941628111,-18.45896681344114
2.0821240170247863,2.3604489460532267,2.72749691782637,3.2499225600248063,-4.124700897054097
2.3097795772828578,4.367126787855229,2.5025958861154285,2.950478762659884,-8.555877760580803
3.66654741114376,3.866025441422221,1.208025995383228,2.277216676561434,-7.519586112685285
2.484234137897147,1.4088633422170085,1.5491460059269784,3.7844508477041527,-1.4326855390045008
4.741583481056832,1.3445551512370293,1.8457072244804944,3.66835650450946,-3.207696711202078
3.2579315888230966,1.875275803645688,3.0804584398253807,3.323430959707188,-5.662859717327397
1.6264337484651985,3.656801421470409,1.7352730882629874,4.082991343442552,-2.5277093027704685
4.529520763869554,3.229994463461028,4.67407309878137,3.653115042994536,-18.7191525596239
3.8061081964186743,3.4114229355707955,2.781598698655694,3.657464943852742,-9.874861135647754
4.659304826200991,4.17308021293981,2.03768764289364,4.686897753052056,-8.453372162669567
4.263237466048145,1.5427406069227605,3.379794196652557,1.7168852483507084,-12.947365898284795
2.4302676415799738,1.7324537239492757,4.577674745326073,4.372083289556063,-4.408311268838709
2.4242309500027046,1.7695992272811851,1.7550438439499847,2.575494798578556,-2.9233189695950563
4.090471168989667,4.746880482697431,2.136687803278849,4.579676366952652,-9.059159692929947
2.850978944221457,4.919877514185093,3.651454417529997,1.4374669568810972,-35.6300403140309
4.519707416572726,1.5636938506959006,3.839455750574024,2.1256711739114422,-12.765435439619612
1.534394835177011,4.6682580299970695,3.731173316327528,4.694010619910037,-5.693683683454315
1.7831825539090551,4.899765368954667,4.537779950252741,3.854435549348647,-10.286170862235636
4.529240546390613,2.2900960024663326,4.171596308867692,2.5932422631948047,-16.68546286750876
1.4507003713978683,3.670403307310952,2.709157481195147,4.8001775081955,-3.0051659753004416
3.6994805040341694,1.990998073088007,1.465758152139755,1.3738681489910194,-7.858304365478951
4.073240058701087,2.598895627943133,3.719577016672156,1.5003608703974132,-26.243797081635453
4.076666664268443,3.358394420805729,2.174337924061716,2.606194979343765,-11.42239142938165
1.1933330674103613,4.919613884521172,4.251863555891363,1.9873627252237989,-12.56015136161099
3.4434386821003686,3.535552184712772,2.3563804479365107,2.8252323027455275,-10.154086365713908
2.157301380983772,1.8118457409612128,1.4067441036259511,2.009380271173769,-2.73643420580508
1.588374767340436,1.9971026462993533,1.6636727775147375,4.030905731459384,-1.309238099910806
2.87395211204799,3.946419393297033,3.7347589714689726,2.138694204435148,-19.805994339245743
1.768396444832896,1.9422274900727368,3.7016330182628936,4.465690322800508,-2.846980464162608
3.853781951738142,3.42164721524448,3.2116729942917885,1.776764234631648,-23.83547905737792
2.210742307488184,2.363917690906838,1.9989946397130456,4.7287878099814575,-2.20918596803708
2.4382261421604965,4.798063574706333,1.82398058272496,4.334219940206802,-4.923220036011336
2.0508390621092745,2.8880078397693154,1.957363233407833,3.3063766958098406,-3.5062997744017155
3.203734053186776,4.178175082176272,4.194254323457616,2.8571447881144483,-19.650137962204727
3.316052919323436,1.811304899933929,3.203659727843553,2.27276571976909,-8.466515859176196
1.4040288149176972,3.570432776760712,1.7664526855759912,2.5683275258246567,-3.44785096253492
4.684696032486149,3.091263900180915,3.588280813881678,2.76539253876026,-18.790880700262058
4.082805705421627,2.8141963212654177,3.980618026916341,1.9712825006066863,-23.20142945143143
3.6694953246693753,2.9047286361057734,4.133838009793282,2.5736906011285448,-17.120207438970095
3.382805534397741,1.2588806955840883,3.8673501315279606,3.3096011031768526,-4.976218557364177
4.7750742063739775,4.326213952350061,4.0460278357728505,3.78878124070638,-22.06060682939602
3.534137439036029,4.410393727320882,1.2742706909530663,3.5425107492048333,-5.606751578789525
1.204248335524209,4.629711211067148,4.123355830441273,2.10013611665187,-10.94645074431278
1.6692925568057593,3.3097368005191026,3.6671488695906014,2.8686485608729138,-7.0628032879730185
3.775492509388832,2.001207663864546,2.7924774775808103,2.593437059856206,-8.135415467907835
3.9936855374972073,1.9522758612922653,1.1043551959344584,1.3096187761603455,-6.574745340410378
2.621268754217758,2.962620887089709,3.583973985935317,4.891567069339676,-5.689897817754768
3.733228351932768,1.0532233974319842,1.3594474044425202,1.131752382351376,-4.722979345564123
2.1017489611189104,1.3716652409346723,4.307181055745533,2.0578602706844187,-6.034012703792832
4.758144537919844,4.411022145441583,3.2491602222188654,4.464975278596153,-15.273161276130686
2.139190306748716,2.9790696665501377,3.814883594144949,2.446739649723336,-9.936275218602775
3.925529487015983,1.7285398015513196,2.841997366632372,1.6859405934231662,-11.43823544100088
1.6587186163125214,4.609813951682272,3.4533986909577443,2.5094036927671306,-10.522823940173703
1.3286786916189306,2.139120231446248,2.1964435434754304,3.716355075972714,-1.6798016696571163
2.433695579009195,4.123708900288023,2.592866504376894,2.5454431990953528,-10.222826741304782
4.314730352006331,4.5065375616220615,3.768972826206197,1.99576353591269,-36.720668402155454
1.9945393884678848,3.429127420276648,2.957730535658043,3.910230226984481,-5.173476928991853
1.2770074897775323,1.584511703645894,1.3434670385503606,1.74192282767434,-1.5605834643162195
4.656214131027698,2.228135016743341,2.0539537526702847,3.2214718730863434,-6.614709338674484
3.9435773857575342,3.77133551448166,3.4024503671298643,2.118541475852086,-23.885831606107143
2.811276886651848,1.129708017438249,4.5284973683881935,4.307586897860045,-3.33879615959435
1.9773537032092363,3.797460644714128,4.804079704238869,3.874972753705362,-9.30934647716494
3.4778031796551154,3.0608358293144144,4.834724648412327,2.142567237487146,-24.02051540248627
2.9118145042110304,4.9745589873370495,3.8204615621229374,4.429427276848067,-12.493569838442124
3.3944455756154115,2.122192736495028,2.6870961703245424,1.991577621839612,-9.71940425399866
3.654031452304389,3.0249027716636467,3.0200925773942835,3.6607478816019903,-9.118725393476735
4.723396672477954,4.1113523813110415,2.2882876628145152,3.265849411692676,-13.606724274123524
4.981163513202534,2.2689426367025165,2.0426834378101706,2.2947754715714552,-10.060398480420789
2.4160242062881414,2.904128259650117,1.189265276731886,2.057832712435383,-4.0549522666360565
4.804859322660277,1.6672365156899094,4.626535013821289,4.415393435144937,-8.393910536835469
4.888189108362036,3.741424218474664,2.660970080658464,3.294117680854248,-14.773582901434912
3.3526228203726607,3.247150367529913,2.643561051372453,1.165605897890551,-24.690205540484467
3.2017812621939776,4.33113972079429,1.7316040713015584,3.5454804747323294,-6.772785993881277
3.0063259625900347,2.011512501667795,3.81482382447769,2.4508804912970885,-9.412633629417552
4.578050937758109,1.973189911547148,3.740706094907044,1.1427104251669102,-29.571060828096968
1.604977219637084,2.7502087518969054,2.09001333421767,1.33886624101187,-6.890431159343478
3.642061381840803,2.012971943108937,4.392638195574817,4.320574791012247,-7.4536481654685725
1.8748609767149167,4.9986791444761405,2.504706590749201,2.647835070644679,-8.865235142147595
2.088788955023784,4.7057741350647575,1.2985298525093811,2.6039763947877934,-4.901630119585692
4.9607381198212215,4.521833886953639,1.02065182915974,2.626468736087173,-8.716984781732942
4.9589754839935205,1.8859770032986989,1.1732455854461523,3.501237136285543,-3.1339766519393857
3.8402711095712254,1.5085174776489905,2.8517932611095684,2.758007289757668,-5.990110860503241
3.523757751402546,1.864778910056175,3.965126014430575,1.4972398085688663,-17.40199427731345
4.260624953020407,3.3818524030662607,2.275570418197152,1.7498724453531147,-18.737508499974577
3.4427958172182005,2.1780931376088204,3.205274630812218,4.507503399091996,-5.332328502869986
3.460004471869167,4.680683453942189,3.5905250967775943,4.716446952515414,-12.329030989596848
4.951311623773698,3.4861584869951803,3.0878489672434943,1.2602241907920209,-42.29369467811704
4.879315117087233,1.806661222345112,1.35859084149706,2.3030579054180484,-5.20019243221403
4.88690596648029,2.624710676131997,3.8578225104146,2.6605802663936093,-18.59864468113188
1.7711814852614185,2.6544621332085896,3.854545880161058,4.656608221639878,-3.8917337159419527
3.295623216716635,1.7710151225799855,1.959643134381145,1.8185197960149944,-6.289538509157251
1.0374943925078963,2.8921144228512503,4.236272086903399,2.2150039519218145,-5.738660996026272
1.9051797667931591,1.1436540680754748,1.216681694196117,2.0007435109268816,-1.3250009711549209
3.9540783674189086,3.3330931995068163,2.8072452913425106,1.8073571581100445,-20.47053101485532
2.5968589398818684,4.768392959939702,1.8904813723403315,4.81606223068624,-4.860721183294744
3.159996572759284,4.066811853557426,1.1797612021204091,1.3599636933652208,-11.14827024321098
2.950190606624496,1.0584626355878628,4.923872854118357,4.262549644894265,-3.607139908200777
1.688080958956911,3.6292119563198577,4.039847443901532,3.5361244120410458,-6.999113446744441
3.604746432254574,3.8140402266742734,4.950611789130242,1.0438925293147538,-65.20232348145909
4.1941900410678565,4.404835269342048,4.559438778721427,3.8149754511555902,-22.07991601368361
2.295750539691344,2.8905674346488404,1.6899370559780484,2.150713749251305,-5.214296444754698
2.7568478167748656,2.762766356048709,1.0259382407137403,4.631609450853143,-1.6871210267046066
2.242376156828992,3.5089292194013826,1.7119361268247824,2.4204065581010554,-5.565219660975531
3.153387517929521,3.497107258062945,2.2225875652572458,2.267245324166916,-10.810521930190122
1.6703585636493514,3.3125280415547125,1.033368316137422,3.26825688239933,-1.7494769649446176
4.403390612022043,2.714149100617464,2.9062773813649923,1.818057589175004,-19.105145079936143
1.8932470118988167,4.630757706926708,2.4332009221016984,4.173097901820181,-5.111857480839894
3.183468078885785,3.960668865898484,3.0055893492550454,1.8040146784299496,-21.006737578473626
3.0330560823036983,3.9275601971625216,1.051095288288555,2.093078592061849,-5.982185065770495
1.635618299000797,4.6553328141174015,3.735069975612951,2.8512631874487973,-9.974568815992962
1.408523933800088,1.6840529258335355,4.156664785346335,4.3693343767146935,-2.2565745599012814
3.2934574041825067,1.5789390719924126,4.339898696921048,3.951279246433948,-5.711619813563934
3.5268476368682684,4.393513208744951,4.365298011585235,3.848306175289947,-17.57692560235741
2.961426437747717,2.9602090942177948,3.6477690663681663,2.617454499356245,-12.217195765869286
4.1488434066792,4.230416567937393,2.136603953878662,3.965722317133916,-9.45609668295842
2.426318504948312,4.3652235796958765,2.667208865065384,3.2060130727779166,-8.811422789069221
2.575821276461084,2.8154421709601007,4.956522070880535,1.0716859191514376,-33.54067955083123
2.8413790468069577,2.161778181284953,2.1083593898511097,3.5903813031850182,-3.6069852928688086
2.685012899844744,3.7533218107126247,4.268389121441871,4.897377327978557,-8.783399108481612
3.761727233366848,2.7681058788042057,2.35083043860366,3.649233546566719,-6.707947356732586
2.0412072644770527,1.5976930782289518,4.686493673134199,3.492833477938535,-4.375730973048187
3.8318982297832274,2.384503146499132,4.6393257618124295,1.314717670121313,-32.24291027884665
2.209571364879337,1.6087672959205004,4.046409095846574,4.42325890257592,-3.251836414354184
4.463733431901007,1.0680765105079133,2.2632225030603763,2.772703804290638,-3.8915659033355774
2.9544553981001127,4.108801153571311,4.847055219629407,1.2967625405546976,-45.37431407358852
2.3529467315927857,3.18833889090126,4.983847626027678,2.358242730982533,-15.85450996971237
3.5715050422967582,1.7762899595337176,4.030039284737768,1.0272229954510284,-24.889127659089198
1.7367100053878195,4.988302162166487,2.232985171838445,4.05704173387204,-4.768221513369427
2.3203606817833027,1.4589638069041169,1.0848936501482904,1.0991171352193496,-3.3415133829169297
2.2438063840908784,1.7691922542420555,2.4211393705663893,1.3975043357282368,-6.877443553383678
1.5825329832248878,1.6370151862235445,3.885252949520462,3.1337596654222564,-3.211878372246128
1.231473627193545,4.171052596197528,4.206005086364226,3.6260074710068926,-5.958156148345783
1.867429704153432,1.7049186555939144,3.441582330190323,2.5003380956932832,-4.382352936340096
1.777176030897191,3.7581188984898186,2.7498752729532936,3.4550379309275385,-5.3157082820466135
3.567492102356673,2.367878024744979,3.437250856272017,4.280174978206503,-6.78378464296471
2.908207037133268,2.366753303380251,1.3650563197404728,3.823512437296941,-2.4573463690228614
1.9061471497830635,1.3556371357513854,1.2962357360673873,1.8988915766904169,-1.7639395735877332
3.783323060649269,3.751511743229726,1.9782038418593229,3.4912961209087534,-8.042000447214798
3.7346752883709193,3.738108149553365,2.3698867039103986,4.30596517899261,-7.6835475096612225
1.052024579349065,3.8591285419554255,2.5235459932831934,3.2791466216955008,-3.124392019457777
4.44667801183555,3.145389932562704,2.62064070599378,1.289083952170575,-28.433901589995408
4.17839076350444,2.723028366413645,4.707173376964324,3.990094300754905,-13.422649607558114
3.6386052884183298,2.0337326109921507,1.1590319434202496,2.2840506637866698,-3.755073754023373
1.2649665018293548,4.308208913749796,2.4609013076485247,3.5982046258818148,-3.7272122031164
1.3905595321504785,1.4356062549077655,2.4018121193325497,2.304767231930265,-2.080352310335193
3.5882980404349367,4.236997034649693,1.1533599069830531,2.281936626569874,-7.684364186681333
1.3713589593060211,1.3006369825468895,1.0719499024569783,1.9731921728786177,-0.968974508405634
4.640732753543984,1.6544478641254432,3.330794611857056,1.5624216311577497,-16.367760280960557
3.976940023832205,4.215938323519287,1.3425470541425506,1.5628258283537213,-14.40330728431588
2.446105269891933,3.423900265226064,1.0450913025761688,1.3049063430118206,-6.707661534592233
4.847271270933724,4.967070442990865,3.186509903320418,2.814959167982648,-27.25466305160615
3.601176868402252,3.3985800713653256,4.890632216177695,2.4114901408110114,-24.82112558903698
4.800516495604566,4.985074329383495,3.889615812718884,3.2284023910491944,-28.83225772231005
4.963839479764611,3.6456785513795897,4.508139767241149,3.262766894081155,-25.003881220291262
1.1534078455423344,4.753790743856684,2.938736368648988,4.047921899507314,-3.980626820818255
1.316224040631769,1.2193029069058658,1.8448557066635205,1.310580039061895,-2.2591251108725703
3.3170663410097254,2.6342676628994908,3.970892314078613,2.3614168164637936,-14.693644090299683
1.0387986836316414,4.182200431810742,3.1993951950247204,2.0086866932245817,-6.91977413085605
3.3867011596105403,1.8509999454068065,2.5163097687675298,2.459007187270688,-6.4148659863627255
4.62114338167464,3.3014812123147377,4.500603567234709,3.180319689087664,-21.59027907584941
4.525403134951151,2.3506867334881947,4.4691101645867,3.058295385745022,-15.545105021923437
2.143358648581986,3.645813555325757,4.249472558213179,3.4729222930876267,-9.561571259036096
2.09961304712737,4.739631971041582,4.659903419163494,4.189509254050935,-11.0687262007358
1.0656702119715231,3.306883411867581,4.841688361168757,1.6997124232778544,-10.038367561299856
4.01617719377092,2.1722941674621605,2.2502688546209004,3.0252578282399525,-6.489384656889246
2.1931144586815727,3.0294335456630064,1.3450617582808315,1.7171002186663786,-5.204383725029249
4.740409577051084,3.9558145595238994,4.993174002140229,3.5496696104330927,-26.377920776324785
2.6535109162406534,4.79504464010394,3.0568198064309144,1.6224341993846236,-23.972662966712534
3.2530408989902866,4.154383033372818,2.8418615138575536,2.7067801207114845,-14.188810607103472
3.369226254614938,1.4630199430687505,3.5432969027875645,4.739917792223043,-3.684827464788525
1.2748389127071291,3.937576759429452,4.195396951031353,3.9241915002337913,-5.3666986530519365
1.0905453733719046,4.649141650365753,2.6817104938500167,2.9635808586526493,-4.587875546730703
3.292450438384785,1.6291544033555057,3.2976349509198117,1.8620345066820605,-9.499403718479265
4.49773579359471,4.494017578319935,4.674161400178638,4.682438732502859,-20.177172568924565
2.7330719694417795,1.3546636601909925,2.5019032644465327,3.829596074465087,-2.418800742323685
2.8752967712035846,2.3566520826338406,4.361801287629035,3.919386141715076,-7.540948447198914
4.055430465565407,1.1670668310875207,4.601152549741557,4.368188539911577,-4.985376278712484
1.8644094993123208,2.2164455000791285,1.8297594014104184,4.295253781589634,-1.760368231181367
2.14429658523522,1.1701475354296216,4.407811575793128,4.612138228502234,-2.3979834556495145
3.3662367844429504,2.379117132664287,3.630083583419829,3.400610869634804,-8.54909557081434
3.21237879381129,2.2349368555140248,2.6035466507645797,4.568755914647031,-4.091281998043824
3.6336434869013576,4.760365224125435,4.989387814088309,3.37052540262147,-25.60544015601672
2.661466906256764,3.6589073579392224,2.2513325032581624,4.730214359102608,-4.634803253598823
3.8097357329430817,1.24798463607998,1.865900138434908,4.270216817042525,-2.0775073095472067
4.778167473756644,4.959317211146617,1.9459963163984952,1.4712039575631377,-31.343853211565914
2.322935616920262,3.662037296821976,4.593371767694709,2.515666342660904,-15.53239739961977
4.429076762086778,3.513723512548381,3.8968102355553262,4.180053809775295,-14.508021045410809
3.918766324312225,2.3327770207140905,4.106538045362472,1.4455216088377614,-25.970114140930036
4.72504078020169,4.470154819431874,2.170059617483251,4.118063179371837,-11.13029783757448
1.7924121345137212,4.666945327837602,2.7042296232319747,4.108152578173745,-5.506397882096542
