m,q,h,n,epsilon,target
2.68650072653286,2.6553983679459363,3.3939806742985485,1.8052665734940208,1.101606898007819,-0.36481036308806586
3.6816994324756234,4.993789591915883,4.452138383227048,2.9022813113442703,2.8548052743528847,-0.21123655053176796
3.8788933112538713,3.1480245847135344,2.9643023220456257,3.1471673910072218,4.609370922542796,-0.026192479539691668
4.493197278334941,2.131000295372848,2.585079315425308,2.466786652311201,3.867161764012604,-0.021351435144913215
2.9955520177351525,3.828850300149779,4.149272600057944,3.648187424761241,3.386975457336985,-0.026738064487318903
2.648291363346555,4.918499320949407,2.1397176769983366,4.015339094562657,2.8789644501900007,-0.31794282165222315
1.0531710895219,1.41443989023406,4.384836321365823,2.808259614071972,2.233748962837076,0.00028428604277938824
2.4302355743891653,2.857700593623841,1.3389310094417954,4.8499958556140506,4.753573871762604,-0.02178665875878902
2.9851468085308577,4.925568685736707,3.1182512213206253,4.6122752815778165,1.4067316946140704,-0.5368228383706903
2.808444725002839,1.8974792972681995,4.649438204654651,3.8910413663140777,1.1028825632432049,-0.01603432316382289
3.9483097263115448,4.81821932211982,4.950321406262787,3.141264569097342,1.5918643928168632,-0.43830238537758515
1.0850879764863444,3.712067024822897,4.204218242041732,1.0198606087244215,2.153263584798349,-0.30279520654516073
4.052993808775264,4.507831640859188,3.370034261276213,2.9794667744407217,2.9731891836922237,-0.23263224827228338
1.097279289448058,1.4335141403906408,3.921409879775752,3.9101102351124415,3.38693802021496,-0.00020362770661052208
2.6543277960861342,3.774508796735697,1.4855268600470053,2.0803139353240163,3.9297379076602734,-0.4553960757950597
1.9308581684707105,2.007040674281229,3.038197378871134,2.7875708727591544,4.078699764004101,-0.006270873362002036
2.198488633686216,2.9831250108465706,3.810195043708564,4.557497742997965,2.3577465904112715,-0.014373936710287024
1.6292367852310554,4.820663223377304,1.037706287934427,2.271455015113602,4.861327580330738,-0.8434232623107555
1.6455377159067308,3.266048664269768,1.9420481524345687,4.731694855165987,1.6473003337123844,-0.10006152933052415
2.9470109625088834,4.794265383604881,2.2631237201083487,4.2470183292864245,1.920642510980224,-0.5671974349491787
2.6756183733438657,1.915478486674039,2.843096110260603,4.3534510780979625,3.679944171791968,0.00044044947626396824
2.3123760911595808,4.666533130726099,3.0290111006545515,4.60822083264995,4.647593246875841,-0.03584947007343682
1.4446774531376736,1.312096574251779,3.8922380121180833,3.1875906793221684,4.011494081561185,0.00021559098823355306
3.879294789632577,3.050282892100458,3.1430646521415384,2.0083657289767016,3.3453076553161205,-0.09309863266705931
2.1107012010671107,2.020945578723236,3.9597390038906495,3.3272878224591915,1.1695658746108115,-0.02236666681435002
3.935771632240456,4.0161448709347285,3.298485223824932,4.807625352470478,2.4172936520353807,-0.08935536608167366
4.9298049267940485,3.218928498070984,3.4361076931421084,1.469164142826363,3.931345132036992,-0.16554863261731811
3.41564546446588,2.0398020977898628,1.2670785073624464,2.162332620683024,2.026237387396052,-0.24465400997645817
1.7819218650813509,2.535648290496302,2.485535590581567,4.424166691391137,3.087586939319048,-0.006138762573519897
3.1495096530750697,3.5765914994869368,4.293397974811636,1.6161271981020733,1.3767865491460918,-0.7061461121432336
4.513347879527352,3.065615878364436,3.62664716738026,1.1695184250126602,3.935325187568736,-0.17901331128976433
4.072084310139913,3.074307290375044,2.9524955618723774,4.87583808735798,2.032991664648549,-0.05581949875441351
4.227102561231456,2.2703821037694016,3.6127390731819,4.967763828276295,3.155462113648033,-0.005763403254644722
2.964110915299832,3.556921337646274,3.7840547403389175,3.5225716766873942,3.5428415069036605,-0.025747291825511488
1.6384064257560675,1.2197043192811567,2.2759064402665308,3.747237520282,2.3428124480445915,-0.0002811295328714775
4.613994857429293,3.197274666883457,4.599883857830672,2.522683396853552,4.152730293913881,-0.03110179927196152
3.1979221727233846,3.963052459966845,2.868893774326545,3.229566141611168,1.6668160819998676,-0.41382522865926946
2.9385559425424512,1.845192399227611,4.049074972372643,1.3540973040634667,3.2762857861154355,-0.011954331692751853
4.240243913322605,2.5568324324521146,2.9649413826763595,2.443754437168813,1.0196899047943817,-0.4137746897321931
3.2231949980668766,2.2139372652195166,3.2048882021857925,2.7745046799841733,4.80892334530286,-0.004458084046152044
4.869971637735662,2.8191594409662875,1.8865119604196576,3.765044026713445,1.2747248144625,-0.46679438994432765
1.374129641597538,1.7047837890571365,2.220906421859166,2.551079788181052,3.971657662554316,0.002065903654222063
2.2077479574242163,1.3773195258675224,2.019698730102117,2.207199668124304,2.498658911255646,-0.009648883972355748
2.092565072450421,2.9340267277580403,1.0994148914805977,3.1705023028742767,1.444173771528686,-0.7651625058199126
1.5481143905765928,4.890647452337292,2.252420021186268,1.2949291407242058,4.41060237159817,-0.6676617350977584
3.0210772182404715,4.1341821368940215,4.294984971696092,2.2231159205068134,3.6794072454311655,-0.09004486882252032
4.114681253849561,1.690595227734859,1.9986041784891628,2.1225715745741964,4.391573246973186,-0.011691397218676184
2.40658072120351,1.0979973676861865,1.554075747271375,2.1656364441475064,2.7304488281926256,-0.00507903287255868
1.999491366642392,1.2330865487923892,2.862069900412774,3.9808629640356665,2.339369181105004,-0.0004379037032231932
4.930028696839298,2.261857604333869,3.2093232077750464,2.3399041084754084,3.850324535813808,-0.019860687900988026
3.205713734637692,4.1838972101746,1.5730956600817034,1.5426291540169106,4.2110686579194,-1.1781227051495933
2.8692063072161478,4.0733891576963135,4.456093669522948,1.4283472471568517,1.0587732328150312,-2.174428784308755
4.015649389756662,3.446091618166536,2.088411926695306,1.1869196688210573,3.1932745894578853,-1.1248176987146987
3.7855865775422255,3.2781738572519186,3.749053680468941,1.8103733315382573,3.4050316503181155,-0.09952424339594906
4.174471127047931,1.8216021759432264,2.8521747698356865,3.1216823905360127,2.2546688573106657,-0.016486787998101125
1.4217236426792392,2.748014608755576,4.0161855856653705,3.0004414850823515,4.243069306065497,-0.004618914204548735
2.3057647255429647,3.685804112585184,2.854419879213764,1.1983568965222229,1.3911494925869814,-2.3471207416214415
2.5391434167907785,3.2274376593599943,2.1063951915415213,2.2105414219486508,1.9118951144543312,-0.43399465708389284
2.0961850394130344,2.568960786980284,2.4051242258783807,3.52599548085956,1.637570827242262,-0.058933567587286274
2.4142687384120727,4.475102380973499,2.848529755312064,2.485183244011887,4.8975679444330185,-0.1010373493786526
3.1879417211975287,1.8494715120145355,1.8069516525530505,1.6901904045227187,2.3216478815844512,-0.09144354793177276
4.091761107112338,1.2881626048294832,3.906602797385401,3.293574570498029,4.918412672710049,0.0033606102778565078
1.867949139589912,3.157669474605678,3.4775347906986176,3.0253532354528883,1.4107540404683756,-0.10623847484003444
3.076962239759503,2.976258842202661,2.948951153312312,3.857286439776255,3.763699643689112,-0.013562138667554069
3.491086454401904,2.09473768790445,1.6936363382464632,3.698495867958389,3.686278260931773,-0.011961250580176129
2.946892575714992,1.989856796920572,3.8046174198945217,2.3798954118025923,1.1054147004850026,-0.05727621643480737
4.499089880880612,3.715236738382429,1.2020029589104912,1.1876894407219545,2.636122898508092,-7.565864855592344
3.4283026442849835,4.185102939137058,3.445659187224737,1.0480120385357377,2.071380307556556,-2.350859645500615
4.602980049549281,3.723975805557525,1.332281437858585,1.5474088940844584,3.453373516152124,-2.183883765434523
3.5166131334095514,1.0907143980266816,3.3421531117120007,2.867848649452519,1.036321842295271,-0.0063690685806185605
3.6770186742308097,4.724467127962491,4.30548930517449,1.358895613727808,2.0876437448213907,-1.5357329923668779
1.1263200102340851,4.107865297810027,2.114590199036031,1.0119840347911309,1.121055632336834,-6.965404985153906
3.4913676280584114,4.652997393662232,1.7152577924025696,2.440649281173472,2.3317844810235737,-2.148542591171607
2.9792741170846893,2.717201715485308,3.4080341209566027,1.4723156344941102,3.3234899110863263,-0.0748834800909326
1.2775398424250652,2.007970853351753,4.81453640248772,1.6896708931181013,2.7016500526532994,-0.0014389657295739303
2.9464662849106342,3.417541240607638,2.416303321528724,3.509271068720333,1.1148614916369135,-0.5611545443840567
4.0311605027037976,2.7530871802859176,2.9667824349446428,4.259629793033287,2.4216262749540123,-0.029168584377910662
3.0616456157542165,2.1710687581003825,4.794131707124048,1.9022062581661987,2.3798427088644374,-0.012969687702744306
2.7964224861801084,2.2022613214013225,2.3700093366978083,2.7141965391433303,1.0022749296255968,-0.19704273781432793
2.301420104111039,3.949435013656408,4.647375429414852,4.903272405343662,1.3332195195099397,-0.07929695870585786
2.5770801533559293,1.0206915760153517,1.7833028481089357,2.9680789481340666,3.8456698245455097,-0.000257759830653314
4.761227782126801,3.1110239669522444,2.6691253543626443,1.2132928656346,1.3869417748174664,-2.7644360406719826
2.65812714167871,2.6395861146345903,2.753296834876084,1.654766026263906,3.9599936721179336,-0.052349468779489094
2.9882296768308483,4.471422185200798,3.62750145914782,2.1163837779704435,3.631751490292252,-0.19035574528823215
2.513530206748921,3.172540953290853,4.576104602099306,4.546548794323081,3.4852480707953912,-0.006153765210530754
3.9350285521989576,4.994525424933339,3.212540917965818,4.340880682497962,4.594642491036247,-0.07679434496882884
2.7379009476190115,2.9277062626847283,2.4624518825205084,2.6858916077048787,4.292786724656682,-0.03307198937090112
2.5071810879255243,1.5086101591022247,2.481631243814479,2.900781512188344,3.6734730318138857,-0.00507764211164102
4.665083129059485,1.1904712035375251,2.0512826238738624,4.077829755041799,4.495865356479647,0.0025810185861086256
1.461000724412015,3.574282720372549,2.8520087379099417,4.0009688788929925,1.5982658123379383,-0.09133087613727126
2.284130741109223,2.9086837395388048,3.13741317874689,4.399975911574941,4.3316303543261565,-0.005862152228882972
3.5970178221860136,1.42312362962572,3.5268239208822427,4.678315197570949,1.6228760220816354,-0.0027002932000702294
4.266118573165371,1.0022054936102167,1.3443006132782591,4.60491905365382,2.1732262480981963,-0.0037442205311026405
1.3046995130417636,2.2811491286312107,1.1453460536746802,3.9019470648734793,2.027763306490536,-0.05352383161316971
1.2593408700195683,4.35597629588575,2.1133384508356308,3.3944210670352013,2.4901718016933425,-0.17272553069822166
4.447558181006508,3.3101606825290766,3.3943169993796496,1.7659285535644198,2.6808617541605275,-0.26198212090682477
4.916410693529771,2.5066895806322287,2.614570557571392,2.259971166264981,2.5691988814974533,-0.1066658659709696
2.3343320180245417,2.3671526921929167,2.1675524859289044,4.240254543398376,1.46035265868076,-0.04846048066322282
3.1572758903820826,1.5184300963762305,2.3125381064258552,4.223214356926851,4.526823018548432,-0.006156493480180954
3.526183471239538,2.319474787745646,3.166527566491764,1.790185136228378,1.2080538070489553,-0.27249069277519566
4.391447561310237,3.0622702483538187,4.440294019703317,4.927648995726678,3.105966960223541,-0.011928565382606563
2.6520004484886965,4.033243723293487,1.6100165891313347,2.711697918514045,4.679713659231218,-0.20535118899821786
4.514518485462053,3.850195775646799,2.7454240267054995,4.3766083261747255,2.891374872893381,-0.10162286882282164
3.851056130281152,4.383587229672065,4.001943576857899,2.9593328754965578,3.6451283444082088,-0.09034333898722684
4.535217274433675,1.7802393963463805,4.504355215401052,4.473426922692205,4.62665391250744,0.004341673416757498
1.637485880682287,3.960000063494813,3.7641935315036967,3.1414126049248723,3.914424003010088,-0.021005512487757467
3.5996171200786966,3.427369463989576,3.64381855019998,3.528004200950538,2.066606453308415,-0.08941944018683877
1.963060248421772,4.747626686616332,2.647233109968292,4.784476323855261,2.272024163599192,-0.1506099164984619
1.76555247660369,4.414688462875733,4.563462174906345,3.925253334273779,1.1274558930872725,-0.20716395022253645
3.5310263564377604,1.6411374072187428,4.758097941205097,1.5279215878600882,4.6567791084184655,-0.001062664179672556
3.53896719193049,4.450818086269766,3.7409255117669,1.8298622262440605,1.0785013859963697,-3.184205151934597
3.452207462283561,3.8608434901454185,2.334796830238792,1.5923367276512497,2.015308455087657,-1.7090717219827276
1.8452129871627816,3.104119835320323,3.5181385227193367,1.45216724799861,3.227935751654224,-0.0817743334886127
1.9745458270087568,2.4052707474077306,3.842506683330792,1.5080663741628595,1.2386380578172913,-0.15966048090837076
3.410267360244784,3.4395411507377984,2.565467498308581,4.609870562635301,3.668543001926932,-0.03370974395066551
4.074478050530885,4.659867152765778,2.9658501536351984,3.247775840332645,1.1218210591690063,-2.056492494862784
4.16619855133049,4.0149982307969605,2.0216600237480664,2.444600600865631,2.617136893890613,-0.8092108614382885
2.5322993667007414,1.6093095326574876,4.0688178741437975,3.242071942239225,3.433772392477988,-0.0017697301343525445
4.59375848089502,3.1245253181627834,4.014973309672183,4.6087912714875685,2.210910812883803,-0.036177990506588396
3.974258732680181,2.9001080846110665,2.8957246972070663,2.495064838300062,2.6558135498881468,-0.094703552973343
3.666426044274725,3.518164936808754,2.4432113088447083,2.7588507892267806,3.382749516014912,-0.13331633754714228
1.5352135999812442,1.960665698260908,1.5226691167023896,3.5121182492487564,3.714066314342868,-0.009620931212217434
3.461468313589884,2.510069804857108,4.370668903444237,3.879913007901004,4.914988996165827,-0.005401584559726992
2.019492784159316,3.9126444327595262,1.79534623461308,3.985726205093545,3.613186223343812,-0.0875064815814052
3.960757794579647,1.6768613263102394,3.1076546945191232,1.251167819182896,2.801013881959504,-0.033146209915847206
1.7363519934303375,4.872394508859367,3.1707905390633737,3.100938783932808,4.988446230432086,-0.05115938091021714
1.9117790459797737,4.586590407317997,3.9684963718038566,2.7890530120282078,2.8122066789768496,-0.1091016076791183
2.663716205553793,4.073998338513548,1.7647378932443791,3.759741978546544,3.285729090787936,-0.1906807771862094
3.079660533100607,4.779916108887794,2.8942786952818134,3.3453190120665948,2.371641522786141,-0.3833198113120055
2.2755070104551014,2.1321324844339085,1.1096632955028936,2.027488185558301,4.077760476173707,-0.06807132976707571
4.9935468608293165,1.68783855387101,2.7407474299132426,3.803678708102512,1.5904701482246044,-0.01836689337935925
3.826118463888162,4.367445352784603,3.769654997934415,2.059608308045209,1.908111413116416,-0.7926469767224418
4.83710988242458,2.205176893322033,1.1204027196837227,3.503847594758739,1.1879155200673357,-0.6546455980449455
2.4097533349272107,4.708496163525107,2.800549756957313,3.70511535798827,3.375546118523722,-0.11576867761250831
1.7867929504845566,2.4830531335566293,1.0577195721263928,4.012435832425746,3.1046362732322117,-0.0488959571516909
2.77573171041564,2.8595814432340694,2.832156305518037,2.5783068053173657,2.5015557091673988,-0.06947114636038838
1.6334532287200534,2.2890204902705023,2.0790264985458897,1.0779444422067188,1.5281088293484315,-0.47856234858278995
4.944626441259695,3.9879136107716406,4.907076123532349,3.5340061081206886,3.4955940631493467,-0.041144866151648606
1.1610829070290642,2.640539441906108,1.3040184723239836,3.246478823829696,3.0999700836529933,-0.039596645080862206
2.2772177961367785,4.8900209646807244,1.0598996035328812,1.4483631781840174,2.4485004042966563,-11.52138432225891
3.6759769070383537,1.884378971016278,4.857616258511925,1.931368476679666,2.3753580020634093,-0.012923708180867095
2.208168893424291,1.5709022418784664,2.612201734217426,3.390276502325442,1.6960625536966107,-0.007243675621487994
4.1454457790311885,3.14915410261412,4.829144572572366,4.847207328397531,1.0185277913723572,-0.08980822479293639
4.736107291954825,1.2930679539149703,1.6670559950445265,2.7926225905256272,4.054568762035221,-0.002475255640383076
1.4303901360199216,2.1795822583333937,3.741322832320024,1.5451458836304115,2.028686160367747,-0.03008671361255483
2.6495228173697565,1.6469257565491762,4.667767760760387,4.250870395609232,1.1100478658880817,-0.005230482520544448
1.29062025659423,3.1514154404583885,1.867853142508496,4.502642799819276,4.81893007550514,-0.010470196658179526
2.525323024466078,3.9549738146109785,4.813972918661803,3.6498354711032217,3.483902722860773,-0.018213559814915455
4.075333126690976,4.3810272289992165,3.0776735676213693,4.468217023394772,2.4857100494194944,-0.16197359502846997
2.1963596853573577,4.920252149248059,4.5743549877283565,2.8649973426977096,4.897091834737752,-0.03649171555016634
2.1654590195723933,2.0084961864041944,3.4752128677670138,4.214468958541952,4.962025903402124,-0.0008830541316874692
1.3953733294676067,4.744016710550215,1.3836062798244742,3.7896165836853775,3.525378273826925,-0.2610190601635149
1.547101964864133,4.793567743313108,4.932464369910879,4.015108754227576,4.521638680078,-0.010905474345517531
3.8237922742227406,1.0229288739124591,4.043915837831667,3.8434733291543552,2.841479292162964,-0.0009463573846983298
3.6804877943495065,2.0935271587518,2.5865011769396933,1.3482812100233184,1.6557987096707203,-0.26549016778217727
3.4428472479323102,1.6221948250989997,1.946986310433045,4.830028747297291,2.4897762107025048,-0.005345581852106591
4.884311374901038,3.317477016485184,1.7063463639796037,2.419854788760281,2.658809320252996,-0.6105156984535097
3.775602694284876,1.5911638577653462,3.470478170784024,3.824631005603744,3.8674950854895296,0.0016141438690436022
3.0800732391426613,3.4172652767863005,2.011346186795328,3.868400672669964,3.598478199940533,-0.06631303872579027
4.787972056887816,2.7512324321557733,2.036138317833096,4.838582532031838,3.0598786768084043,-0.03662677500312758
1.4912122435234283,1.835274449193008,3.3776515128538307,4.0664927878715815,4.252997677887556,0.0006284577088873819
3.9910490298887433,4.751967289685757,1.24528575116102,3.8298120193076177,1.7358151469392151,-3.7117534629813744
1.1028413898938891,2.3106055993985266,2.235092389606056,4.327840610841768,2.1753784849917084,-0.010574559492236712
2.0754843778618173,1.8223898607241693,4.380062071005792,3.3803218887465007,3.358461560874765,-0.0017366329571295207
3.045003611974871,4.804191784347255,4.300623671553922,3.821863707977153,4.985630062160516,-0.03096127155623433
4.382601649359335,3.581117887903144,1.4883008638355095,4.9387604663196845,1.8965223939837808,-0.46216117125081146
1.181173865761615,4.493288871882296,1.1100612269883343,4.605111745914755,1.1663013848498047,-1.693501614445972
3.3110981906990675,1.8033248410186915,3.986212932253408,3.8441564406443143,4.077427906790065,-0.00144745019725579
2.9068211736308225,1.0968584776174568,3.7389696239781465,1.063685800500234,4.365320938152223,0.0002642925363791871
4.055724217340687,2.7103320156368893,2.9691909891329504,3.359913890270533,1.08976280607411,-0.229024223048442
1.1858592754252792,4.214411573514451,1.0097591143311755,4.7747994990471065,4.6406117639542535,-0.0873897149941343
2.553637749314595,2.4333395603235624,2.1037045049161907,3.1987865299627964,2.488238330828865,-0.037487131719616526
1.81446352626481,1.889571679047968,2.830482096434681,2.6263467624102885,1.4448502540590231,-0.02728428574568328
3.87260327439612,4.298617295953713,1.4642536564566788,2.4271226871280684,4.156993228016857,-0.7551327706689418
4.378175801746002,3.0547538733119186,3.822125406942715,1.2078976872060043,4.102816119059616,-0.13493602322839415
3.7909052283710793,3.3674871349001925,3.661492560019589,1.2133542241634232,1.2328722235294929,-2.0330388117938933
4.628002084084692,1.7195399638576605,4.039582403482187,4.120705660046728,3.458131948590085,-0.0029667308458257366
3.1207835368961026,3.768472226216576,2.4356167633237837,2.0690507743522693,3.796645724005929,-0.2122200748569007
1.4030386286881662,3.1558349844839264,4.748186665071515,1.014879799499742,1.8914579849296291,-0.21086631996297997
2.252283716148871,2.866142755842118,3.480570925441328,1.3537602360206544,1.5627659244097676,-0.35246907620474766
4.83287087536026,3.956102689892242,4.625366838924262,4.413396119425629,3.0112106095538573,-0.03896933341266826
1.811393138717134,4.596940005896474,3.899286700947697,1.2542457724295302,3.658282350119027,-0.3205450240127884
4.233105004532582,1.5189819286414354,2.3382508229255534,1.4193619805904767,3.0285160934024646,-0.027084250391729927
4.295298545885903,2.5934984827865866,2.1194284114214104,2.385997863323353,1.6704285948673518,-0.3438689855407644
2.4736096645362733,3.3780666019773364,1.6670730335198387,2.9146771701010974,4.325524797215017,-0.09124231652973727
3.0679649143453465,2.719521582459133,4.366525145950156,1.0549437659325416,3.8754266029112,-0.06520678527696824
3.272744996011064,3.835167734738364,3.1096310741923845,3.762346599061957,1.1360819877629615,-0.5016233704698738
3.9263691604306654,3.4365549060462683,4.172639566037668,1.4051001464083628,4.678833788826012,-0.0906854449401274
2.6313557015049254,4.084128499996504,3.73084405441962,2.0088667854862443,1.7891207990561857,-0.5115441996541286
1.8599959815562848,3.6363784124152274,4.442822650314854,4.146242191933759,3.3088974318469786,-0.00972712311729348
3.251546400886572,2.4801999565454893,3.836823251893772,2.616935794330895,1.544837627358917,-0.06450731742237663
1.7735917098311176,4.948148227538397,3.302764662134533,4.478608005925449,4.345346964509207,-0.03378976955405435
2.5390206064944727,2.8555479097033767,2.889514198333038,4.052639136153887,1.6761669239692756,-0.05863596736896411
1.3694686293828444,1.8206016008064456,2.619878768951629,2.716259198690654,2.5791849436067062,-0.004882434484470041
1.990441754210714,3.3787401296245627,4.3144360380706885,3.6727450955890975,4.848098905849018,-0.001676242573565119
2.2628602133916003,4.857585127397632,4.741431219267673,2.155206640205889,3.2109178286789954,-0.14859596679566028
1.3212576611869156,2.242224565586857,1.7831717566626348,1.6934374959770495,4.5715723880775005,-0.02229741786006302
1.3451196302722277,1.996670114033728,1.3876482147803189,2.889442408072036,2.519766710876409,-0.025288862071405675
1.0972300233977927,3.8720847361882806,3.1817321241135685,4.786483570940264,3.536807411774016,-0.011424294180055937
4.785082517399352,4.308034028686526,3.78984174777126,3.1635493737521623,4.483154195933585,-0.06747541815805332
4.523683533064244,4.570286970592488,1.695613549147085,4.906865113059427,4.559758123923592,-0.17188726082558953
4.555121082602481,4.411783011298704,3.1723784674309434,2.4090809757339264,4.281557253222537,-0.2011373299886883
4.464049967616357,3.047569447135985,2.064905821119352,2.611543032445294,3.114517672015031,-0.16999727090473915
3.766485532462032,3.743925238280161,4.877076137220984,4.169673254933228,3.5025337250036976,-0.018421559534628908
3.3172891710513883,3.2346616931592216,3.3068609474390267,2.2781602091330058,1.6270504852281835,-0.3022619835230909
3.177594318634069,1.064593435965692,1.7753809594094556,1.095447474737362,3.545770846961592,-0.009911420348285675
2.8240004898607656,4.714996107571908,2.6214452046892323,2.433266159060213,4.756605951994622,-0.18669431873596534
4.112893207218633,3.067101623184982,2.009020016389733,3.194465811563422,4.1877783539773015,-0.06234177206765333
4.060418583735817,1.4484580873487571,1.0169449930175132,2.9757928669229887,1.7265731657331451,-0.08135595553959671
4.3903942362895485,1.567199411597452,3.2795904039451784,2.851702300234614,4.84217593034977,-0.004102621367069216
1.422481133476151,4.5849847907367005,2.563215281014401,1.548538202052685,2.362661761137576,-0.8923403422389534
1.2792127871573022,2.0770199217973087,3.500461257628209,2.013016158778531,1.2978713229114422,-0.035929570823564495
4.409461230803253,2.3924121833941383,2.074112491592344,1.94988947667542,4.995675917073889,-0.04415982444974297
1.334983241625512,4.364663967901181,2.1156291705563093,3.241068616563937,1.9304887408723823,-0.34450642858003805
2.0348525562818147,1.6839176074999425,2.483311160983072,1.9941201351013904,3.217738997456812,-0.0059076046741705825
3.4143124454027416,2.231825955935673,2.9558650251452936,2.64092736014125,1.5631002122735025,-0.07110061084729208
2.913914238173525,4.37626100068112,2.27287092736743,1.8173904427446428,2.8783440652794328,-0.9493520458781449
1.9008575728819617,2.8015365352066746,2.422351166096644,1.094577568673932,2.0447678995533933,-0.5005239019471682
2.6023067528068493,4.529318994006982,1.3988028401573094,4.563494471979115,2.1200309868877407,-0.745980376415558
1.7848157209189963,1.5549842999394046,2.9819036006172155,3.6654585512602655,1.5084313831708176,-0.0006507171604332807
1.557999423736105,2.088512706366844,3.254497066981981,2.5443449703578778,4.517689037182524,-0.003139459208825992
4.245965135721495,2.8760684024503624,3.5305254449822567,4.251748890936581,2.0444113362763807,-0.04130517129025493
2.249434991425371,3.78647539138466,4.741320895832706,2.353161071767312,4.3839705986744,-0.02226973874839695
1.054933070819612,3.1421546169703523,2.275409952152794,1.0342536835465164,1.9834392001729948,-0.588604454233363
1.1486480865296338,1.3386429813893137,4.117181424125208,1.5809824810728583,1.0404272960724268,-0.011554186026514306
3.331111353664049,3.022700253050864,1.0389476959387671,4.160830310457953,3.324802200904745,-0.1653935609749559
4.030083267269812,4.253882560825963,4.9517831159555215,1.4151540316219495,4.859101756644385,-0.1421981100336443
4.145416967905312,4.219598865044676,4.962242127755864,4.75759102353045,3.2908782486238097,-0.028160732996461105
2.284757768044979,3.482947437107069,4.8352833900757775,3.1963062079292297,2.1852911979359733,-0.03662319304799233
4.979495506497157,3.212989722886704,1.0780237770800705,2.458570829093504,1.050472909661158,-8.559580373982163
4.825476463641168,4.996243148362657,4.281368868693677,4.354606730426505,4.695888849502407,-0.04976803855247596
3.0781642709551686,2.6267591434776603,3.4548334280086594,1.543912715915749,3.40248519025458,-0.05641846089951868
1.1989011372320382,3.4715734611141413,4.000943107364505,3.313506047347321,1.8641097648610885,-0.03555315423270045
2.7555924245896244,4.197475244887165,4.987173374386421,3.5481890009361754,3.838557405223978,-0.020437632614237523
4.885337972504171,1.2221110191788798,3.7299323630481687,2.95948771683421,3.755188810110292,-0.0004657758948147176
4.165062592759366,4.3819753651899935,1.7839592220785705,2.901756502972737,1.0540231704503369,-6.450684220358406
1.5233711328338793,1.4413428906755168,3.7846860110464218,2.8086025131034407,3.852079620592842,-0.0022141811234393013
2.215224735539541,4.341612774938463,4.505179512515934,1.7668058985218282,4.294567667099477,-0.08569676142875769
1.002846662749567,2.394263634908014,1.5216224525437718,4.912632591924754,2.669896913453861,-0.008477319094319818
1.5109958979274083,3.863736541558537,3.3788060782842986,2.534499784071091,3.018167758147249,-0.05851873464919575
1.1421237490175904,3.299221718060718,3.7920185875867536,3.6182167940961767,4.34624149731552,-0.004806326011484225
3.370792698923002,1.711090360549438,3.5808633627339974,3.824411442548795,4.148003259440558,-0.0019139630550882463
2.896518262427988,2.5632034406095423,1.0818720755377913,3.897441689454977,3.2110017579485275,-0.08693935338816877
1.1812714889757214,1.0548859879247252,4.079910768138351,2.0137752847109938,4.946700915310989,0.001229250579086496
2.6476959776896,2.5263984540363182,2.9224712051644635,4.675974289559483,1.2945288204425558,-0.04642006317622719
2.2708665544145967,1.2554975257347865,2.8813767848172627,4.072961393054957,3.3216520236522418,-0.0023668795197034735
3.459610259087329,2.2039084486842597,1.380615058066903,2.8397614508731706,1.5386296303793685,-0.2795307364553186
3.4748837502734147,1.6031050001196443,2.738065436571313,2.4670337151661426,3.5672717276435946,-0.005088375715296057
3.2432169346317545,2.4650596140036503,3.141797028117935,3.567522383172806,4.7570116584067215,-0.004391996819503865
1.5103220946741018,2.858819010347778,4.739970935737111,2.4281609328412146,2.4258825132137347,-0.014637087508683607
4.639789060814044,3.5593704123668988,4.417596961035524,3.80739922593067,4.657379234183132,-0.014643243230409348
1.914002862058669,4.3002938649885385,1.3483056402714169,1.4938457425655929,2.051311889541402,-4.790877174772734
3.3647493350239404,3.00112918047142,3.385382485674348,1.0512407563752366,3.215039036869756,-0.25798606981705485
4.959432724626233,3.309895009394748,2.4372747756798114,2.9718538178159486,3.5439711064002237,-0.1127949688331695
1.0535423693484276,2.60434561816294,4.195752132513797,3.011169270146544,2.474386629281146,-0.0026574556064594607
2.049701609689049,2.1179437088019712,4.422674225588568,4.406020609079637,3.4398348411311424,-0.003004001389754889
2.289090172832269,2.280765650938354,1.7563528115786895,1.325365534142228,3.1407091884529734,-0.1399571961559334
2.317341624437577,1.553327653671881,4.80258114233283,1.4448882832939942,3.368757081472209,-0.0011365694039459735
1.7427974706760767,4.598932502832311,3.708902202253899,3.1784797133731946,2.039346821182442,-0.17021054553665263
1.5214251978746112,1.7379970451556033,2.186964176872106,2.017863515939912,1.0794002285275588,-0.07615823148230091
4.49485370156891,3.590517930810172,3.1067839567298114,4.481914977991937,3.8803510398187457,-0.031062413677406003
1.0795488404642275,2.470293312389579,3.304333957292992,4.700441760145522,1.2384926010062416,-0.011657143489896972
4.772181869806039,3.4472963231624023,4.828406974807509,3.888921730988116,3.0765871096339605,-0.026680985960174545
2.426673383096063,4.170364238645382,4.45685446721222,2.5593747406989964,2.0273579469841625,-0.17417394178623344
4.991126639415743,4.05841065147996,3.496366155827672,3.325014759426854,4.547678752817542,-0.059177346583620324
2.626921554321963,4.531844776906311,1.1770257392187236,1.308177156734439,2.58809844424216,-8.720888018099863
4.608985245777559,3.1178852990598465,3.0191318910388625,3.6095348752326153,3.895872785670557,-0.023738349759466294
